"4500033823","2017-05-07","ZCM","38\,899",10,"MZ-FG-M525",110,"PC","0.00","USD","0"
"4500034805","2017-05-07","ZCM","38\,918",10,"MZ-TG-Y200",126,"PC","0.00","USD","0"
"4500033761","2017-05-07","ZCM","38\,920",10,"MZ-FG-M525",42,"PC","0.00","USD","0"
"4500033884","2017-05-07","ZCM","38\,921",10,"MZ-FG-M525",43,"PC","0.00","USD","0"
"4500033792","2017-05-07","ZCM","38\,922",10,"MZ-FG-M525",57,"PC","0.00","USD","0"
"4500034896","2017-05-08","ZCM","38\,970",10,"MZ-TG-Y200",52,"PC","0.00","USD","0"
"4500033885","2017-05-08","ZCM","38\,971",10,"MZ-FG-M525",44,"PC","0.00","USD","0"
"4500034806","2017-05-08","ZCM","38\,992",10,"MZ-TG-Y200",237,"PC","0.00","USD","0"
"4500034866","2017-05-08","ZCM","38\,993",10,"MZ-TG-Y200",145,"PC","0.00","USD","0"
"4500033731","2017-05-08","ZCM","38\,994",10,"MZ-FG-M525",26,"PC","0.00","USD","0"
"4500033762","2017-05-08","ZCM","38\,995",10,"MZ-FG-M525",36,"PC","0.00","USD","0"
"4500033793","2017-05-08","ZCM","38\,996",10,"MZ-FG-M525",30,"PC","0.00","USD","0"
"4500034867","2017-05-09","ZCM","39\,037",10,"MZ-TG-Y200",108,"PC","0.00","USD","0"
"4500033886","2017-05-09","ZCM","39\,038",10,"MZ-FG-M525",39,"PC","0.00","USD","0"
"4500034807","2017-05-09","ZCM","39\,058",10,"MZ-TG-Y200",146,"PC","0.00","USD","0"
"4500033763","2017-05-09","ZCM","39\,060",10,"MZ-FG-M525",51,"PC","0.00","USD","0"
"4500033825","2017-05-09","ZCM","39\,062",10,"MZ-FG-M525",86,"PC","0.00","USD","0"
"4500034808","2017-05-10","ZCM","39\,103",10,"MZ-TG-Y200",167,"PC","0.00","USD","0"
"4500033887","2017-05-10","ZCM","39\,104",10,"MZ-FG-M525",39,"PC","0.00","USD","0"
"4500034838","2017-05-10","ZCM","39\,122",10,"MZ-TG-Y200",48,"PC","0.00","USD","0"
"4500034898","2017-05-10","ZCM","39\,124",10,"MZ-TG-Y200",63,"PC","0.00","USD","0"
"4500033733","2017-05-10","ZCM","39\,127",10,"MZ-FG-M525",26,"PC","0.00","USD","0"
"4500033795","2017-05-10","ZCM","39\,129",10,"MZ-FG-M525",49,"PC","0.00","USD","0"
"4500033826","2017-05-10","ZCM","39\,130",10,"MZ-FG-M525",59,"PC","0.00","USD","0"
"4500034869","2017-05-11","ZCM","39\,222",10,"MZ-TG-Y200",79,"PC","0.00","USD","0"
"4500033888","2017-05-11","ZCM","39\,223",10,"MZ-FG-M525",46,"PC","0.00","USD","0"
"4500034809","2017-05-11","ZCM","39\,243",10,"MZ-TG-Y200",419,"PC","0.00","USD","0"
"4500034839","2017-05-11","ZCM","39\,244",10,"MZ-TG-Y200",57,"PC","0.00","USD","0"
"4500033827","2017-05-11","ZCM","39\,246",10,"MZ-FG-M525",54,"PC","0.00","USD","0"
"4500033734","2017-05-11","ZCM","39\,247",10,"MZ-FG-M525",39,"PC","0.00","USD","0"
"4500034870","2017-05-12","ZCM","41\,666",10,"MZ-TG-Y200",110,"PC","0.00","USD","0"
"4500033828","2017-05-12","ZCM","41\,667",10,"MZ-FG-M525",58,"PC","0.00","USD","0"
"4500033735","2017-05-12","ZCM","41\,689",10,"MZ-FG-M525",35,"PC","0.00","USD","0"
"4500033766","2017-05-12","ZCM","41\,690",10,"MZ-FG-M525",54,"PC","0.00","USD","0"
"4500033797","2017-05-12","ZCM","41\,691",10,"MZ-FG-M525",35,"PC","0.00","USD","0"
"4500033889","2017-05-12","ZCM","41\,692",10,"MZ-FG-M525",40,"PC","0.00","USD","0"
"4500034901","2017-05-13","ZCM","41\,764",10,"MZ-TG-Y200",64,"PC","0.00","USD","0"
"4500033890","2017-05-13","ZCM","41\,765",10,"MZ-FG-M525",76,"PC","0.00","USD","0"
"4500034811","2017-05-13","ZCM","41\,788",10,"MZ-TG-Y200",99,"PC","0.00","USD","0"
"4500033798","2017-05-13","ZCM","41\,790",10,"MZ-FG-M525",52,"PC","0.00","USD","0"
"4500033767","2017-05-13","ZCM","41\,792",10,"MZ-FG-M525",87,"PC","0.00","USD","0"
"4500034872","2017-05-14","ZCM","41\,852",10,"MZ-TG-Y200",50,"PC","0.00","USD","0"
"4500033891","2017-05-14","ZCM","41\,853",10,"MZ-FG-M525",92,"PC","0.00","USD","0"
"4500034812","2017-05-14","ZCM","41\,868",10,"MZ-TG-Y200",205,"PC","0.00","USD","0"
"4500034842","2017-05-14","ZCM","41\,874",10,"MZ-TG-Y200",43,"PC","0.00","USD","0"
"4500033737","2017-05-14","ZCM","41\,875",10,"MZ-FG-M525",41,"PC","0.00","USD","0"
"4500033830","2017-05-14","ZCM","41\,877",10,"MZ-FG-M525",43,"PC","0.00","USD","0"
"4500034873","2017-05-15","ZCM","41\,921",10,"MZ-TG-Y200",123,"PC","0.00","USD","0"
"4500033892","2017-05-15","ZCM","41\,922",10,"MZ-FG-M525",124,"PC","0.00","USD","0"
"4500034813","2017-05-15","ZCM","41\,937",10,"MZ-TG-Y200",316,"PC","0.00","USD","0"
"4500033738","2017-05-15","ZCM","41\,943",10,"MZ-FG-M525",27,"PC","0.00","USD","0"
"4500033800","2017-05-15","ZCM","41\,944",10,"MZ-FG-M525",27,"PC","0.00","USD","0"
"4500033831","2017-05-15","ZCM","41\,945",10,"MZ-FG-M525",71,"PC","0.00","USD","0"
"4500033769","2017-05-15","ZCM","41\,946",10,"MZ-FG-M525",68,"PC","0.00","USD","0"
"4500033894","2017-05-24","ZCM","42\,069",10,"MZ-FG-M525",140,"PC","0.00","USD","0"
"4500034845","2017-05-26","ZCM","42\,129",10,"MZ-TG-Y200",58,"PC","0.00","USD","0"
"4500033740","2017-05-26","ZCM","42\,133",10,"MZ-FG-M525",32,"PC","0.00","USD","0"
"4500033802","2017-05-26","ZCM","42\,134",10,"MZ-FG-M525",30,"PC","0.00","USD","0"
"4500033771","2017-05-26","ZCM","42\,135",10,"MZ-FG-M525",72,"PC","0.00","USD","0"
"4500033833","2017-05-26","ZCM","42\,136",10,"MZ-FG-M525",102,"PC","0.00","USD","0"
"4500034816","2017-05-26","ZCM","42\,184",10,"MZ-TG-Y200",169,"PC","0.00","USD","0"
"4500034876","2017-05-26","ZCM","42\,185",10,"MZ-TG-Y200",78,"PC","0.00","USD","0"
"4500033741","2017-05-26","ZCM","42\,186",10,"MZ-FG-M525",36,"PC","0.00","USD","0"
"4500033772","2017-05-26","ZCM","42\,189",10,"MZ-FG-M525",72,"PC","0.00","USD","0"
"4500033834","2017-05-26","ZCM","42\,190",10,"MZ-FG-M525",98,"PC","0.00","USD","0"
"4500034818","2017-05-26","ZCM","42\,311",10,"MZ-TG-Y200",94,"PC","0.00","USD","0"
"4500034819","2017-05-26","ZCM","42\,312",10,"MZ-TG-Y200",54,"PC","0.00","USD","0"
"4500034820","2017-05-26","ZCM","42\,313",10,"MZ-TG-Y200",181,"PC","0.00","USD","0"
"4500034822","2017-05-26","ZCM","42\,314",10,"MZ-TG-Y200",54,"PC","0.00","USD","0"
"4500034823","2017-05-26","ZCM","42\,315",10,"MZ-TG-Y200",139,"PC","0.00","USD","0"
"4500034824","2017-05-26","ZCM","42\,316",10,"MZ-TG-Y200",61,"PC","0.00","USD","0"
"4500034940","2017-05-26","ZCM","42\,320",10,"MZ-TG-Y200",55,"PC","0.00","USD","0"
"4500034944","2017-05-26","ZCM","42\,324",10,"MZ-TG-Y200",43,"PC","0.00","USD","0"
"4500034848","2017-05-26","ZCM","42\,326",10,"MZ-TG-Y200",63,"PC","0.00","USD","0"
"4500034881","2017-05-26","ZCM","42\,332",10,"MZ-TG-Y200",47,"PC","0.00","USD","0"
"4500034907","2017-05-26","ZCM","42\,333",10,"MZ-TG-Y200",47,"PC","0.00","USD","0"
"4500034910","2017-05-26","ZCM","42\,334",10,"MZ-TG-Y200",63,"PC","0.00","USD","0"
"4500034911","2017-05-26","ZCM","42\,335",10,"MZ-TG-Y200",65,"PC","0.00","USD","0"
"4500034821","2017-05-26","ZCM","42\,355",10,"MZ-TG-Y200",336,"PC","0.00","USD","0"
"4500034847","2017-05-26","ZCM","42\,356",10,"MZ-TG-Y200",43,"PC","0.00","USD","0"
"4500034877","2017-05-26","ZCM","42\,357",10,"MZ-TG-Y200",70,"PC","0.00","USD","0"
"4500034879","2017-05-26","ZCM","42\,358",10,"MZ-TG-Y200",125,"PC","0.00","USD","0"
"4500034880","2017-05-26","ZCM","42\,359",10,"MZ-TG-Y200",64,"PC","0.00","USD","0"
"4500034882","2017-05-26","ZCM","42\,360",10,"MZ-TG-Y200",147,"PC","0.00","USD","0"
"4500034883","2017-05-26","ZCM","42\,361",10,"MZ-TG-Y200",114,"PC","0.00","USD","0"
"4500034908","2017-05-26","ZCM","42\,362",10,"MZ-TG-Y200",50,"PC","0.00","USD","0"
"4500033742","2017-05-26","ZCM","42\,363",10,"MZ-FG-M525",37,"PC","0.00","USD","0"
"4500033744","2017-05-26","ZCM","42\,365",10,"MZ-FG-M525",34,"PC","0.00","USD","0"
"4500033747","2017-05-26","ZCM","42\,367",10,"MZ-FG-M525",36,"PC","0.00","USD","0"
"4500033774","2017-05-26","ZCM","42\,370",10,"MZ-FG-M525",54,"PC","0.00","USD","0"
"4500033804","2017-05-26","ZCM","42\,376",10,"MZ-FG-M525",25,"PC","0.00","USD","0"
"4500033805","2017-05-26","ZCM","42\,377",10,"MZ-FG-M525",28,"PC","0.00","USD","0"
"4500033806","2017-05-26","ZCM","42\,378",10,"MZ-FG-M525",49,"PC","0.00","USD","0"
"4500033808","2017-05-26","ZCM","42\,380",10,"MZ-FG-M525",31,"PC","0.00","USD","0"
"4500033810","2017-05-26","ZCM","42\,381",10,"MZ-FG-M525",32,"PC","0.00","USD","0"
"4500033896","2017-05-26","ZCM","42\,386",10,"MZ-FG-M525",27,"PC","0.00","USD","0"
"4500033897","2017-05-26","ZCM","42\,387",10,"MZ-FG-M525",41,"PC","0.00","USD","0"
"4500033898","2017-05-26","ZCM","42\,388",10,"MZ-FG-M525",43,"PC","0.00","USD","0"
"4500033900","2017-05-26","ZCM","42\,389",10,"MZ-FG-M525",51,"PC","0.00","USD","0"
"4500033773","2017-05-26","ZCM","42\,391",10,"MZ-FG-M525",76,"PC","0.00","USD","0"
"4500033809","2017-05-26","ZCM","42\,392",10,"MZ-FG-M525",56,"PC","0.00","USD","0"
"4500033811","2017-05-26","ZCM","42\,393",10,"MZ-FG-M525",38,"PC","0.00","USD","0"
"4500033836","2017-05-26","ZCM","42\,394",10,"MZ-FG-M525",58,"PC","0.00","USD","0"
"4500033837","2017-05-26","ZCM","42\,395",10,"MZ-FG-M525",95,"PC","0.00","USD","0"
"4500033839","2017-05-26","ZCM","42\,396",10,"MZ-FG-M525",39,"PC","0.00","USD","0"
"4500033841","2017-05-26","ZCM","42\,397",10,"MZ-FG-M525",88,"PC","0.00","USD","0"
"4500033899","2017-05-26","ZCM","42\,398",10,"MZ-FG-M525",133,"PC","0.00","USD","0"
"4500033901","2017-05-26","ZCM","42\,399",10,"MZ-FG-M525",116,"PC","0.00","USD","0"
"4500034814","2017-05-26","ZCM","42\,765",10,"MZ-TG-Y200",286,"PC","0.00","USD","0"
"4500034934","2017-05-26","ZCM","42\,766",10,"MZ-TG-Y200",56,"PC","0.00","USD","0"
"4500033832","2017-05-26","ZCM","42\,771",10,"MZ-FG-M525",28,"PC","0.00","USD","0"
"4500033770","2017-05-26","ZCM","42\,772",10,"MZ-FG-M525",55,"PC","0.00","USD","0"
"4500033801","2017-05-26","ZCM","42\,773",10,"MZ-FG-M525",55,"PC","0.00","USD","0"
"4500034825","2017-05-27","ZCM","42\,823",10,"MZ-TG-Y200",389,"PC","0.00","USD","0"
"4500034884","2017-05-27","ZCM","42\,827",10,"MZ-TG-Y200",134,"PC","0.00","USD","0"
"4500033781","2017-05-27","ZCM","42\,830",10,"MZ-FG-M525",94,"PC","0.00","USD","0"
"4500033843","2017-05-27","ZCM","42\,831",10,"MZ-FG-M525",73,"PC","0.00","USD","0"
"4500033903","2017-05-27","ZCM","42\,832",10,"MZ-FG-M525",77,"PC","0.00","USD","0"
"4500034855","2017-05-28","ZCM","42\,891",10,"MZ-TG-Y200",58,"PC","0.00","USD","0"
"4500034885","2017-05-28","ZCM","42\,894",10,"MZ-TG-Y200",142,"PC","0.00","USD","0"
"4500034916","2017-05-28","ZCM","42\,895",10,"MZ-TG-Y200",54,"PC","0.00","USD","0"
"4500033751","2017-05-28","ZCM","42\,896",10,"MZ-FG-M525",35,"PC","0.00","USD","0"
"4500033782","2017-05-28","ZCM","42\,897",10,"MZ-FG-M525",71,"PC","0.00","USD","0"
"4500033844","2017-05-28","ZCM","42\,899",10,"MZ-FG-M525",52,"PC","0.00","USD","0"
"4500033904","2017-05-28","ZCM","42\,900",10,"MZ-FG-M525",154,"PC","0.00","USD","0"
"4500034827","2017-05-29","ZCM","42\,954",10,"MZ-TG-Y200",360,"PC","0.00","USD","0"
"4500034947","2017-05-29","ZCM","42\,955",10,"MZ-TG-Y200",52,"PC","0.00","USD","0"
"4500034886","2017-05-29","ZCM","42\,960",10,"MZ-TG-Y200",140,"PC","0.00","USD","0"
"4500033752","2017-05-29","ZCM","42\,961",10,"MZ-FG-M525",33,"PC","0.00","USD","0"
"4500033905","2017-05-29","ZCM","42\,963",10,"MZ-FG-M525",37,"PC","0.00","USD","0"
"4500033783","2017-05-29","ZCM","42\,964",10,"MZ-FG-M525",87,"PC","0.00","USD","0"
"4500033845","2017-05-29","ZCM","42\,965",10,"MZ-FG-M525",56,"PC","0.00","USD","0"
"4500034828","2017-05-30","ZCM","43\,028",10,"MZ-TG-Y200",144,"PC","0.00","USD","0"
"4500034948","2017-05-30","ZCM","43\,029",10,"MZ-TG-Y200",54,"PC","0.00","USD","0"
"4500034887","2017-05-30","ZCM","43\,033",10,"MZ-TG-Y200",67,"PC","0.00","USD","0"
"4500034918","2017-05-30","ZCM","43\,034",10,"MZ-TG-Y200",71,"PC","0.00","USD","0"
"4500033815","2017-05-30","ZCM","43\,037",10,"MZ-FG-M525",31,"PC","0.00","USD","0"
"4500034829","2017-05-31","ZCM","43\,107",10,"MZ-TG-Y200",82,"PC","0.00","USD","0"
"4500034919","2017-05-31","ZCM","43\,109",10,"MZ-TG-Y200",72,"PC","0.00","USD","0"
"4500033907","2017-05-31","ZCM","43\,116",10,"MZ-FG-M525",33,"PC","0.00","USD","0"
"4500033847","2017-05-31","ZCM","43\,117",10,"MZ-FG-M525",64,"PC","0.00","USD","0"
"4500036959","2017-06-02","ZCM","43\,256",10,"MZ-TG-Y200",91,"PC","0.00","USD","0"
"4500036900","2017-06-02","ZCM","43\,258",10,"MZ-TG-Y200",77,"PC","0.00","USD","0"
"4500036840","2017-06-02","ZCM","43\,263",10,"MZ-TG-Y200",647,"PC","0.00","USD","0"
"4500035945","2017-06-02","ZCM","43\,266",10,"MZ-FG-M525",26,"PC","0.00","USD","0"
"4500035799","2017-06-02","ZCM","43\,267",10,"MZ-FG-M525",96,"PC","0.00","USD","0"
"4500036841","2017-06-03","ZCM","43\,329",10,"MZ-TG-Y200",408,"PC","0.00","USD","0"
"4500036871","2017-06-03","ZCM","43\,331",10,"MZ-TG-Y200",60,"PC","0.00","USD","0"
"4500035916","2017-06-03","ZCM","43\,334",10,"MZ-FG-M525",27,"PC","0.00","USD","0"
"4500036901","2017-06-03","ZCM","43\,335",10,"MZ-TG-Y200",145,"PC","0.00","USD","0"
"4500035829","2017-06-03","ZCM","43\,336",10,"MZ-FG-M525",25,"PC","0.00","USD","0"
"4500035886","2017-06-03","ZCM","43\,338",10,"MZ-FG-M525",30,"PC","0.00","USD","0"
"4500035946","2017-06-03","ZCM","43\,339",10,"MZ-FG-M525",85,"PC","0.00","USD","0"
"4500036961","2017-06-04","ZCM","43\,394",10,"MZ-TG-Y200",102,"PC","0.00","USD","0"
"4500036932","2017-06-04","ZCM","43\,397",10,"MZ-TG-Y200",55,"PC","0.00","USD","0"
"4500036842","2017-06-04","ZCM","43\,400",10,"MZ-TG-Y200",355,"PC","0.00","USD","0"
"4500035830","2017-06-04","ZCM","43\,401",10,"MZ-FG-M525",36,"PC","0.00","USD","0"
"4500035800","2017-06-04","ZCM","43\,404",10,"MZ-FG-M525",50,"PC","0.00","USD","0"
"4500035947","2017-06-04","ZCM","43\,405",10,"MZ-FG-M525",66,"PC","0.00","USD","0"
"4500036843","2017-06-05","ZCM","43\,472",10,"MZ-TG-Y200",119,"PC","0.00","USD","0"
"4500035801","2017-06-05","ZCM","43\,473",10,"MZ-FG-M525",80,"PC","0.00","USD","0"
"4500035888","2017-06-05","ZCM","43\,475",10,"MZ-FG-M525",31,"PC","0.00","USD","0"
"4500035831","2017-06-05","ZCM","43\,477",10,"MZ-FG-M525",96,"PC","0.00","USD","0"
"4500036844","2017-06-06","ZCM","43\,540",10,"MZ-TG-Y200",56,"PC","0.00","USD","0"
"4500036904","2017-06-06","ZCM","43\,544",10,"MZ-TG-Y200",148,"PC","0.00","USD","0"
"4500035889","2017-06-06","ZCM","43\,548",10,"MZ-FG-M525",68,"PC","0.00","USD","0"
"4500035949","2017-06-06","ZCM","43\,549",10,"MZ-FG-M525",104,"PC","0.00","USD","0"
"4500036845","2017-06-07","ZCM","43\,607",10,"MZ-TG-Y200",585,"PC","0.00","USD","0"
"4500036875","2017-06-07","ZCM","43\,609",10,"MZ-TG-Y200",60,"PC","0.00","USD","0"
"4500036905","2017-06-07","ZCM","43\,610",10,"MZ-TG-Y200",80,"PC","0.00","USD","0"
"4500035920","2017-06-07","ZCM","43\,613",10,"MZ-FG-M525",26,"PC","0.00","USD","0"
"4500035890","2017-06-07","ZCM","43\,615",10,"MZ-FG-M525",30,"PC","0.00","USD","0"
"4500035803","2017-06-07","ZCM","43\,616",10,"MZ-FG-M525",86,"PC","0.00","USD","0"
"4500035833","2017-06-07","ZCM","43\,617",10,"MZ-FG-M525",47,"PC","0.00","USD","0"
"4500035950","2017-06-07","ZCM","43\,618",10,"MZ-FG-M525",46,"PC","0.00","USD","0"
"4500036846","2017-06-08","ZCM","43\,690",10,"MZ-TG-Y200",192,"PC","0.00","USD","0"
"4500036906","2017-06-08","ZCM","43\,691",10,"MZ-TG-Y200",68,"PC","0.00","USD","0"
"4500035891","2017-06-08","ZCM","43\,693",10,"MZ-FG-M525",78,"PC","0.00","USD","0"
"4500035951","2017-06-08","ZCM","43\,694",10,"MZ-FG-M525",27,"PC","0.00","USD","0"
"4500035804","2017-06-08","ZCM","43\,695",10,"MZ-FG-M525",92,"PC","0.00","USD","0"
"4500035834","2017-06-08","ZCM","43\,696",10,"MZ-FG-M525",74,"PC","0.00","USD","0"
"4500036847","2017-06-09","ZCM","43\,757",10,"MZ-TG-Y200",413,"PC","0.00","USD","0"
"4500036907","2017-06-09","ZCM","43\,760",10,"MZ-TG-Y200",65,"PC","0.00","USD","0"
"4500035922","2017-06-09","ZCM","43\,762",10,"MZ-FG-M525",34,"PC","0.00","USD","0"
"4500035805","2017-06-09","ZCM","43\,763",10,"MZ-FG-M525",51,"PC","0.00","USD","0"
"4500035835","2017-06-09","ZCM","43\,764",10,"MZ-FG-M525",43,"PC","0.00","USD","0"
"4500035892","2017-06-09","ZCM","43\,766",10,"MZ-FG-M525",37,"PC","0.00","USD","0"
"4500035952","2017-06-09","ZCM","43\,767",10,"MZ-FG-M525",103,"PC","0.00","USD","0"
"4500036848","2017-06-10","ZCM","43\,852",10,"MZ-TG-Y200",238,"PC","0.00","USD","0"
"4500036967","2017-06-10","ZCM","43\,853",10,"MZ-TG-Y200",109,"PC","0.00","USD","0"
"4500036878","2017-06-10","ZCM","43\,855",10,"MZ-TG-Y200",47,"PC","0.00","USD","0"
"4500036908","2017-06-10","ZCM","43\,858",10,"MZ-TG-Y200",103,"PC","0.00","USD","0"
"4500035836","2017-06-10","ZCM","43\,859",10,"MZ-FG-M525",42,"PC","0.00","USD","0"
"4500035893","2017-06-10","ZCM","43\,861",10,"MZ-FG-M525",44,"PC","0.00","USD","0"
"4500035806","2017-06-10","ZCM","43\,862",10,"MZ-FG-M525",47,"PC","0.00","USD","0"
"4500035953","2017-06-10","ZCM","43\,863",10,"MZ-FG-M525",63,"PC","0.00","USD","0"
"4500036849","2017-06-11","ZCM","43\,924",10,"MZ-TG-Y200",282,"PC","0.00","USD","0"
"4500035924","2017-06-11","ZCM","43\,927",10,"MZ-FG-M525",33,"PC","0.00","USD","0"
"4500036909","2017-06-11","ZCM","43\,929",10,"MZ-TG-Y200",163,"PC","0.00","USD","0"
"4500036938","2017-06-11","ZCM","43\,930",10,"MZ-TG-Y200",40,"PC","0.00","USD","0"
"4500035954","2017-06-11","ZCM","43\,933",10,"MZ-FG-M525",32,"PC","0.00","USD","0"
"4500035807","2017-06-11","ZCM","43\,934",10,"MZ-FG-M525",45,"PC","0.00","USD","0"
"4500036969","2017-06-12","ZCM","43\,991",10,"MZ-TG-Y200",72,"PC","0.00","USD","0"
"4500036850","2017-06-12","ZCM","43\,996",10,"MZ-TG-Y200",606,"PC","0.00","USD","0"
"4500036910","2017-06-12","ZCM","43\,997",10,"MZ-TG-Y200",172,"PC","0.00","USD","0"
"4500036939","2017-06-12","ZCM","43\,998",10,"MZ-TG-Y200",57,"PC","0.00","USD","0"
"4500035808","2017-06-12","ZCM","43\,999",10,"MZ-FG-M525",31,"PC","0.00","USD","0"
"4500035837","2017-06-12","ZCM","44\,000",10,"MZ-FG-M525",71,"PC","0.00","USD","0"
"4500036851","2017-06-13","ZCM","44\,081",10,"MZ-TG-Y200",87,"PC","0.00","USD","0"
"4500036970","2017-06-13","ZCM","44\,082",10,"MZ-TG-Y200",52,"PC","0.00","USD","0"
"4500035809","2017-06-13","ZCM","44\,089",10,"MZ-FG-M525",71,"PC","0.00","USD","0"
"4500035838","2017-06-13","ZCM","44\,090",10,"MZ-FG-M525",42,"PC","0.00","USD","0"
"4500035896","2017-06-13","ZCM","44\,091",10,"MZ-FG-M525",44,"PC","0.00","USD","0"
"4500035956","2017-06-13","ZCM","44\,092",10,"MZ-FG-M525",59,"PC","0.00","USD","0"
"4500036852","2017-06-14","ZCM","44\,154",10,"MZ-TG-Y200",291,"PC","0.00","USD","0"
"4500036912","2017-06-14","ZCM","44\,157",10,"MZ-TG-Y200",72,"PC","0.00","USD","0"
"4500035810","2017-06-14","ZCM","44\,162",10,"MZ-FG-M525",38,"PC","0.00","USD","0"
"4500035839","2017-06-14","ZCM","44\,163",10,"MZ-FG-M525",100,"PC","0.00","USD","0"
"4500035897","2017-06-14","ZCM","44\,164",10,"MZ-FG-M525",72,"PC","0.00","USD","0"
"4500035957","2017-06-14","ZCM","44\,165",10,"MZ-FG-M525",83,"PC","0.00","USD","0"
"4500036972","2017-06-15","ZCM","44\,223",10,"MZ-TG-Y200",104,"PC","0.00","USD","0"
"4500035928","2017-06-15","ZCM","44\,226",10,"MZ-FG-M525",32,"PC","0.00","USD","0"
"4500036853","2017-06-15","ZCM","44\,227",10,"MZ-TG-Y200",275,"PC","0.00","USD","0"
"4500036883","2017-06-15","ZCM","44\,228",10,"MZ-TG-Y200",52,"PC","0.00","USD","0"
"4500036913","2017-06-15","ZCM","44\,229",10,"MZ-TG-Y200",135,"PC","0.00","USD","0"
"4500035870","2017-06-15","ZCM","44\,230",10,"MZ-FG-M525",27,"PC","0.00","USD","0"
"4500035811","2017-06-15","ZCM","44\,232",10,"MZ-FG-M525",93,"PC","0.00","USD","0"
"4500035840","2017-06-15","ZCM","44\,233",10,"MZ-FG-M525",94,"PC","0.00","USD","0"
