"USCU_S09","Greenhigh Bikes","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,913",2,"DZ","","0.00","-67568.00","USD","1400009913.00",2017
"USCU_L02","Toys4U","1\,710","Company Code 1710",2017,1,"0090017991","2017-02-14","90\,017\,991",1,"RV","","0.00","72009.00","USD","1400010736.00",2017
"USCU_S08","Velocity Cycles","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,912",2,"DZ","","0.00","-2260.00","USD","1400009912.00",2017
"USCU_S15","Northside Bikes","1\,710","Company Code 1710",2017,1,"0090017990","2017-02-14","90\,017\,990",1,"RV","","0.00","20925.00","USD","1400009707.00",2017
"USCU_S07","Westend Cycles","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,911",2,"DZ","","0.00","-205428.00","USD","1400009911.00",2017
"USCU_S03","Eastside Bikes","1\,710","Company Code 1710",2017,1,"","2017-02-14","90\,017\,989",1,"RV","","0.00","139278.00","USD","1400009637.00",2017
"USCU_S06","Hub & Spokes Inc","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,910",2,"DZ","","0.00","-84947.00","USD","1400009910.00",2017
"USCU_S10","Turbo Bikes","1\,710","Company Code 1710",2017,1,"","2017-02-14","90\,017\,988",1,"RV","","0.00","1600.00","USD","1400009680.00",2017
"USCU_S05","Greater Hartford Area","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,909",2,"DZ","","0.00","-97198.00","USD","1400009909.00",2017
"USCU_S14","Cityscape Cycles","1\,710","Company Code 1710",2017,1,"0090017987","2017-02-14","90\,017\,987",1,"RV","","0.00","120612.00","USD","1400010095.00",2017
"USCU_S03","Eastside Bikes","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,908",2,"DZ","","0.00","-7560.00","USD","1400009908.00",2017
"USCU_S02","Custom Sports","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,907",2,"DZ","","0.00","-355564.00","USD","1400009907.00",2017
"USCU_L06","Dexon","1\,710","Company Code 1710",2017,1,"","2017-02-14","90\,017\,986",1,"RV","","0.00","21360.00","USD","1400009963.00",2017
"USCU_L05","Bluestar Corp","1\,710","Company Code 1710",2017,1,"","2017-02-14","90\,017\,985",1,"RV","","0.00","9660.00","USD","1400009590.00",2017
"USCU_S01","Performance Bikes","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,906",2,"DZ","","0.00","-54101.00","USD","1400009906.00",2017
"USCU_S16","Gogo Bikes","1\,710","Company Code 1710",2017,1,"0090017984","2017-02-14","90\,017\,984",1,"RV","","0.00","92892.00","USD","1400009713.00",2017
"USCU_CM13","edNet32501","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,011\,131",2,"DZ","","0.00","-15600.00","USD","1400011131.00",2017
"USCU_S17","Bikepros","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,846",2,"DZ","","0.00","-8775.00","USD","1400008846.00",2017
"USCU_L10","CostClub","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,905",2,"DZ","","0.00","-135459.00","USD","1400009905.00",2017
"USCU_S16","Gogo Bikes","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,845",2,"DZ","","0.00","-174169.00","USD","1400008845.00",2017
"USCU_L09","Bigmart","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,904",2,"DZ","","0.00","-16308.00","USD","1400009904.00",2017
"USCU_S15","Northside Bikes","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,844",2,"DZ","","0.00","-4878.00","USD","1400008844.00",2017
"USCU_L08","Veracity","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,903",2,"DZ","","0.00","-16580.00","USD","1400009903.00",2017
"USCU_S14","Cityscape Cycles","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,843",2,"DZ","","0.00","-81661.00","USD","1400008843.00",2017
"USCU_L07","Interlude Inc","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,902",2,"DZ","","0.00","-15568.00","USD","1400009902.00",2017
"USCU_S13","Rolling Bike Shop","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,842",2,"DZ","","0.00","-1778.00","USD","1400008842.00",2017
"USCU_L06","Dexon","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,901",2,"DZ","","0.00","-107379.00","USD","1400009901.00",2017
"USCU_S12","Century Cycles","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,841",2,"DZ","","0.00","-2080.00","USD","1400008841.00",2017
"USCU_L05","Bluestar Corp","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,900",2,"DZ","","0.00","-25392.00","USD","1400009900.00",2017
"USCU_S11","Bike World","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,840",2,"DZ","","0.00","-8605.00","USD","1400008840.00",2017
"USCU_L04","Quotex","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,899",2,"DZ","","0.00","-92236.00","USD","1400009899.00",2017
"USCU_S10","Turbo Bikes","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,839",2,"DZ","","0.00","-4761.00","USD","1400008839.00",2017
"USCU_L03","Viadox","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,898",2,"DZ","","0.00","-192296.00","USD","1400009898.00",2017
"USCU_S09","Greenhigh Bikes","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,838",2,"DZ","","0.00","-480.00","USD","1400008838.00",2017
"USCU_L02","Toys4U","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,897",2,"DZ","","0.00","-78655.00","USD","1400009897.00",2017
"USCU_S08","Velocity Cycles","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,837",2,"DZ","","0.00","-182324.00","USD","1400008837.00",2017
"USCU_L01","Skymart Corp","1\,710","Company Code 1710",2017,1,"","2017-03-28","1\,400\,009\,896",2,"DZ","","0.00","-182698.00","USD","1400009896.00",2017
"USCU_S07","Westend Cycles","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,836",2,"DZ","","0.00","-1350.00","USD","1400008836.00",2017
"USCU_S11","Bike World","1\,710","Company Code 1710",2017,1,"0090021049","2017-03-28","90\,021\,049",1,"RV","","0.00","31136.00","USD","1400010634.00",2017
"USCU_S05","Greater Hartford Area","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,835",2,"DZ","","0.00","-116115.00","USD","1400008835.00",2017
"USCU_S02","Custom Sports","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,048",1,"RV","","0.00","136220.00","USD","1400010625.00",2017
"USCU_S04","Fit Cycles","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,834",2,"DZ","","0.00","-19575.00","USD","1400008834.00",2017
"USCU_L01","Skymart Corp","1\,710","Company Code 1710",2017,1,"0090021047","2017-03-28","90\,021\,047",1,"RV","","0.00","46704.00","USD","1400011377.00",2017
"USCU_S03","Eastside Bikes","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,833",2,"DZ","","0.00","-119685.00","USD","1400008833.00",2017
"USCU_L10","CostClub","1\,710","Company Code 1710",2017,1,"0090021046","2017-03-28","90\,021\,046",1,"RV","","0.00","30964.00","USD","1400010623.00",2017
"USCU_S02","Custom Sports","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,832",2,"DZ","","0.00","-85151.00","USD","1400008832.00",2017
"USCU_S12","Century Cycles","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,045",1,"RV","","0.00","325122.00","USD","1400010635.00",2017
"USCU_L06","Dexon","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,044",1,"RV","","0.00","23223.00","USD","1400010983.00",2017
"USCU_S01","Performance Bikes","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,831",2,"DZ","","0.00","-3990.00","USD","1400008831.00",2017
"USCU_L10","CostClub","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,830",2,"DZ","","0.00","-182000.00","USD","1400008830.00",2017
"USCU_S03","Eastside Bikes","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,043",1,"RV","","0.00","193525.00","USD","1400010626.00",2017
"USCU_L02","Toys4U","1\,710","Company Code 1710",2017,1,"0090021042","2017-03-28","90\,021\,042",1,"RV","","0.00","23223.00","USD","1400011900.00",2017
"USCU_L09","Bigmart","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,829",2,"DZ","","0.00","-21363.00","USD","1400008829.00",2017
"USCU_L08","Veracity","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,828",2,"DZ","","0.00","-52339.00","USD","1400008828.00",2017
"USCU_S15","Northside Bikes","1\,710","Company Code 1710",2017,1,"0090021041","2017-03-28","90\,021\,041",1,"RV","","0.00","4520.00","USD","1400010638.00",2017
"USCU_S08","Velocity Cycles","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,040",1,"RV","","0.00","6215.00","USD","1400010631.00",2017
"USCU_L07","Interlude Inc","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,827",2,"DZ","","0.00","-11676.00","USD","1400008827.00",2017
"USCU_S05","Greater Hartford Area","1\,710","Company Code 1710",0,2,"","2017-03-28","90\,021\,039",1,"RV","","3.00","4520.00","USD","0.00",2017
"USCU_L06","Dexon","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,826",2,"DZ","","0.00","-2262.00","USD","1400008826.00",2017
"USCU_S04","Fit Cycles","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,038",1,"RV","","0.00","20447.00","USD","1400010627.00",2017
"USCU_L05","Bluestar Corp","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,825",2,"DZ","","0.00","-21602.00","USD","1400008825.00",2017
"USCU_L03","Viadox","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,037",1,"RV","","0.00","112014.00","USD","1400010616.00",2017
"USCU_L04","Quotex","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,824",2,"DZ","","0.00","-14295.00","USD","1400008824.00",2017
"USCU_L10","CostClub","1\,710","Company Code 1710",2017,1,"0090021036","2017-03-28","90\,021\,036",1,"RV","","0.00","38420.00","USD","1400010623.00",2017
"USCU_L03","Viadox","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,823",2,"DZ","","0.00","-116948.00","USD","1400008823.00",2017
"USCU_L03","Viadox","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,035",1,"RV","","0.00","34465.00","USD","1400010616.00",2017
"USCU_L02","Toys4U","1\,710","Company Code 1710",2017,1,"","2017-02-13","1\,400\,008\,822",2,"DZ","","0.00","-19464.00","USD","1400008822.00",2017
"USCU_S16","Gogo Bikes","1\,710","Company Code 1710",2017,1,"0090021034","2017-03-28","90\,021\,034",1,"RV","","0.00","3556.00","USD","1400010639.00",2017
"USCU_L06","Dexon","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,174",1,"RV","","0.00","11676.00","USD","1400009949.00",2017
"USCU_S07","Westend Cycles","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,033",1,"RV","","0.00","3556.00","USD","1400010630.00",2017
"USCU_S06","Hub & Spokes Inc","1\,710","Company Code 1710",0,2,"","2017-02-13","90\,018\,173",1,"RV","","3.00","70056.00","USD","0.00",2017
"USCU_L09","Bigmart","1\,710","Company Code 1710",0,2,"0090021032","2017-03-28","90\,021\,032",1,"RV","","3.00","66675.00","USD","0.00",2017
"USCU_L03","Viadox","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,172",1,"RV","","0.00","31136.00","USD","1400009578.00",2017
"USCU_S10","Turbo Bikes","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,031",1,"RV","","0.00","95448.00","USD","1400010633.00",2017
"USCU_S02","Custom Sports","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,170",1,"RV","","0.00","69669.00","USD","1400009630.00",2017
"USCU_S02","Custom Sports","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,030",1,"RV","","0.00","127264.00","USD","1400010625.00",2017
"USCU_S04","Fit Cycles","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,169",1,"RV","","0.00","3390.00","USD","1400009643.00",2017
"USCU_L07","Interlude Inc","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,029",1,"RV","","0.00","11931.00","USD","1400010620.00",2017
"USCU_L09","Bigmart","1\,710","Company Code 1710",2017,1,"0090018168","2017-02-13","90\,018\,168",1,"RV","","0.00","11300.00","USD","1400011202.00",2017
"USCU_L10","CostClub","1\,710","Company Code 1710",2017,1,"0090021028","2017-03-28","90\,021\,028",1,"RV","","0.00","23862.00","USD","1400010623.00",2017
"USCU_S09","Greenhigh Bikes","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,167",1,"RV","","0.00","1695.00","USD","1400009674.00",2017
"USCU_S13","Rolling Bike Shop","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,027",1,"RV","","0.00","3375.00","USD","1400010636.00",2017
"USCU_S02","Custom Sports","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,164",1,"RV","","0.00","4445.00","USD","1400009630.00",2017
"USCU_L05","Bluestar Corp","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,026",1,"RV","","0.00","1350.00","USD","1400010618.00",2017
"USCU_S16","Gogo Bikes","1\,710","Company Code 1710",2017,1,"0090018163","2017-02-13","90\,018\,163",1,"RV","","0.00","1778.00","USD","1400009712.00",2017
"USCU_S01","Performance Bikes","1\,710","Company Code 1710",0,2,"","2017-03-28","90\,021\,025",1,"RV","","3.00","14175.00","USD","0.00",2017
"USCU_L09","Bigmart","1\,710","Company Code 1710",2017,1,"0090018161","2017-02-13","90\,018\,161",1,"RV","","0.00","36449.00","USD","1400011202.00",2017
"USCU_L03","Viadox","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,024",1,"RV","","0.00","12150.00","USD","1400010616.00",2017
"USCU_L05","Bluestar Corp","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,160",1,"RV","","0.00","59655.00","USD","1400009589.00",2017
"USCU_L02","Toys4U","1\,710","Company Code 1710",2017,1,"0090021023","2017-03-28","90\,021\,023",1,"RV","","0.00","29480.00","USD","1400011900.00",2017
"USCU_S06","Hub & Spokes Inc","1\,710","Company Code 1710",0,2,"","2017-02-13","90\,018\,158",1,"RV","","3.00","55678.00","USD","0.00",2017
"USCU_L09","Bigmart","1\,710","Company Code 1710",0,2,"0090021022","2017-03-28","90\,021\,022",1,"RV","","3.00","5400.00","USD","0.00",2017
"USCU_L01","Skymart Corp","1\,710","Company Code 1710",2017,1,"0090018156","2017-02-13","90\,018\,156",1,"RV","","0.00","51701.00","USD","1400010274.00",2017
"USCU_L10","CostClub","1\,710","Company Code 1710",2017,1,"0090018154","2017-02-13","90\,018\,154",1,"RV","","0.00","59655.00","USD","1400009618.00",2017
"USCU_L03","Viadox","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,153",1,"RV","","0.00","2700.00","USD","1400009578.00",2017
"USCU_S16","Gogo Bikes","1\,710","Company Code 1710",2017,1,"0090021021","2017-03-28","90\,021\,021",1,"RV","","0.00","5280.00","USD","1400010639.00",2017
"USCU_L10","CostClub","1\,710","Company Code 1710",2017,1,"0090018151","2017-02-13","90\,018\,151",1,"RV","","0.00","15525.00","USD","1400009618.00",2017
"USCU_S09","Greenhigh Bikes","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,020",1,"RV","","0.00","5280.00","USD","1400010632.00",2017
"USCU_L05","Bluestar Corp","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,150",1,"RV","","0.00","8775.00","USD","1400009589.00",2017
"USCU_S01","Performance Bikes","1\,710","Company Code 1710",0,2,"","2017-03-28","90\,021\,019",1,"RV","","3.00","4400.00","USD","0.00",2017
"USCU_L04","Quotex","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,146",1,"RV","","0.00","18036.00","USD","1400010786.00",2017
"USCU_L09","Bigmart","1\,710","Company Code 1710",0,2,"0090021018","2017-03-28","90\,021\,018",1,"RV","","3.00","9680.00","USD","0.00",2017
"USCU_L02","Toys4U","1\,710","Company Code 1710",2017,1,"0090018144","2017-02-13","90\,018\,144",1,"RV","","0.00","92184.00","USD","1400010710.00",2017
"USCU_S11","Bike World","1\,710","Company Code 1710",2017,1,"0090021017","2017-03-28","90\,021\,017",1,"RV","","0.00","91182.00","USD","1400010634.00",2017
"USCU_L10","CostClub","1\,710","Company Code 1710",2017,1,"0090018143","2017-02-13","90\,018\,143",1,"RV","","0.00","2004.00","USD","1400009618.00",2017
"USCU_S02","Custom Sports","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,016",1,"RV","","0.00","163326.00","USD","1400010625.00",2017
"USCU_L06","Dexon","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,142",1,"RV","","0.00","800.00","USD","1400009949.00",2017
"USCU_L04","Quotex","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,015",1,"RV","","0.00","22044.00","USD","1400011973.00",2017
"USCU_L01","Skymart Corp","1\,710","Company Code 1710",2017,1,"0090018140","2017-02-13","90\,018\,140",1,"RV","","0.00","62400.00","USD","1400010274.00",2017
"USCU_L03","Viadox","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,014",1,"RV","","0.00","19038.00","USD","1400010616.00",2017
"USCU_L10","CostClub","1\,710","Company Code 1710",2017,1,"0090018138","2017-02-13","90\,018\,138",1,"RV","","0.00","36960.00","USD","1400009618.00",2017
"USCU_L10","CostClub","1\,710","Company Code 1710",2017,1,"0090021013","2017-03-28","90\,021\,013",1,"RV","","0.00","19038.00","USD","1400010623.00",2017
"USCU_L08","Veracity","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,136",1,"RV","","0.00","19044.00","USD","1400009608.00",2017
"USCU_S14","Cityscape Cycles","1\,710","Company Code 1710",2017,1,"0090021012","2017-03-28","90\,021\,012",1,"RV","","0.00","3680.00","USD","1400011294.00",2017
"USCU_S04","Fit Cycles","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,135",1,"RV","","0.00","44436.00","USD","1400009643.00",2017
"USCU_L06","Dexon","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,011",1,"RV","","0.00","39200.00","USD","1400010983.00",2017
"USCU_L02","Toys4U","1\,710","Company Code 1710",2017,1,"0090018134","2017-02-13","90\,018\,134",1,"RV","","0.00","69828.00","USD","1400010710.00",2017
"USCU_L03","Viadox","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,010",1,"RV","","0.00","20000.00","USD","1400010616.00",2017
"USCU_L09","Bigmart","1\,710","Company Code 1710",2017,1,"0090018132","2017-02-13","90\,018\,132",1,"RV","","0.00","15870.00","USD","1400011202.00",2017
"USCU_L09","Bigmart","1\,710","Company Code 1710",0,2,"0090021009","2017-03-28","90\,021\,009",1,"RV","","3.00","3040.00","USD","0.00",2017
"USCU_S02","Custom Sports","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,129",1,"RV","","0.00","160.00","USD","1400009630.00",2017
"USCU_S04","Fit Cycles","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,008",1,"RV","","0.00","60306.00","USD","1400010627.00",2017
"USCU_L09","Bigmart","1\,710","Company Code 1710",2017,1,"0090018128","2017-02-13","90\,018\,128",1,"RV","","0.00","3892.00","USD","1400011202.00",2017
"USCU_L02","Toys4U","1\,710","Company Code 1710",2017,1,"0090021007","2017-03-28","90\,021\,007",1,"RV","","0.00","290421.00","USD","1400011900.00",2017
"USCU_L05","Bluestar Corp","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,127",1,"RV","","0.00","14125.00","USD","1400009589.00",2017
"USCU_S10","Turbo Bikes","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,006",1,"RV","","0.00","47610.00","USD","1400010633.00",2017
"USCU_S13","Rolling Bike Shop","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,126",1,"RV","","0.00","10668.00","USD","1400009694.00",2017
"USCU_L04","Quotex","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,005",1,"RV","","0.00","42849.00","USD","1400011973.00",2017
"USCU_S04","Fit Cycles","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,124",1,"RV","","0.00","17550.00","USD","1400009643.00",2017
"USCU_L01","Skymart Corp","1\,710","Company Code 1710",2017,1,"0090021004","2017-03-28","90\,021\,004",1,"RV","","0.00","100200.00","USD","1400011377.00",2017
"USCU_S17","Bikepros","1\,710","Company Code 1710",2017,1,"","2017-02-13","90\,018\,122",1,"RV","","0.00","92184.00","USD","1400009719.00",2017
"USCU_L09","Bigmart","1\,710","Company Code 1710",0,2,"0090021003","2017-03-28","90\,021\,003",1,"RV","","3.00","57132.00","USD","0.00",2017
"USCU-L-91","RT Sports","1\,710","Company Code 1710",0,2,"","2017-02-13","90\,017\,983",1,"RV","","3.00","13000.00","USD","0.00",2017
"USCU_S17","Bikepros","1\,710","Company Code 1710",2017,1,"","2017-03-28","90\,021\,002",1,"RV","","0.00","2040.00","USD","1400010640.00",2017
"USCU-L-91","RT Sports","1\,710","Company Code 1710",0,2,"","2017-02-13","90\,017\,982",1,"RV","","3.00","20000.00","USD","0.00",2017
